臺西客運,7111,0,往,虎尾→麥寮(經台西),虎尾,1,630,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,馬偕醫院,4,630,1,1,1,1,1,0,0
豐原客運,6606,0,返,臺北→豐原,林口長庚醫院,1,630,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,土庫,1,630,1,1,1,1,1,1,1
臺西客運,7105,0,返,西勢潭→斗南,西勢潭,1,630,1,1,1,1,1,0,0
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,松山機場,3,630,1,1,1,1,1,1,1
總達客運,6333,A,往,臺中→中興→水里[經國道3號],干城站,2,630,1,1,1,1,1,1,1
總達客運,6333,A,返,水里→中興→臺中[經國道3號],水里,2,630,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,6,630,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,民族重慶路口,3,630,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],崙背,1,630,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,北港,2,630,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,5,630,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],橋頭,2,630,1,1,1,1,1,1,1
豐原客運,6508,0,返,武陵農場→梨山,武陵農場,1,630,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,清華大學,3,632,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,重慶站,2,632,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,二分局,5,634,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,捷運大橋頭站,4,634,0,0,0,0,0,1,1
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,台北大學,3,635,1,1,1,1,1,1,1
總達客運,6333,0,往,臺中→中興→水里,干城站,5,635,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,重慶站,3,635,1,1,1,1,1,0,0
豐原客運,6595,0,返,上中心→卓蘭,上中心,1,635,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,6,635,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,清華大學,4,635,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,靜修女中,5,635,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,6,636,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,7,636,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,交通大學,3,637,0,0,0,0,0,1,1
臺北客運,9025,A,返,臺北市松山區→國道1號→中壢[繞駛中央大學],松山機場,1,637,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,民族重慶路口,4,639,0,0,0,0,0,1,1
